PartitionKey,RowKey,Timestamp,tweetText,Score,Prob,0.695411405,timeOfTweet
Bernie Sanders,7.03959E+17,2/28/2016 3:05:54 PM +00:00,RT @mostawesomeblog: ENORMOUS  parade of Bernie Sanders supporters marched w police escort in Pittsburgh PA     https://t.co/nVc83KpB1p,1,0.698071659,3.825438283,
Bernie Sanders,7.03959E+17,2/28/2016 3:05:54 PM +00:00,RT @bpolitics: So far there are few signs of Bernie Sanders' political revolution https://t.co/olfWS4wRgw https://t.co/zWsLxCUIWK,1,0.74866277,76.57533971,
Bernie Sanders,7.03959E+17,2/28/2016 3:05:54 PM +00:00,RT @guardian: Super Tuesday: how the primary calendar's biggest day will unfold https://t.co/u83LWXdpQI,1,0.708456516,18.75883969,
Bernie Sanders,7.03959E+17,2/28/2016 3:05:54 PM +00:00,RT @jewishfavs: Bernie Sanders | American politician. Future president of the United States. https://t.co/Yo8SjXBEev,1,0.712875307,25.11305002,
Bernie Sanders,7.03959E+17,2/28/2016 3:05:54 PM +00:00,RT @SusanMaylone: Bernie Sanders Will Dominate Super Tuesday and Defeat Clinton in Southern States https://t.co/FjegDLq5Cp via @HuffPostPol,1,0.70210886,9.63092461,
Bernie Sanders,7.03959E+17,2/28/2016 3:05:54 PM +00:00,Stunning stats explain how Hillary Clinton obliterated Bernie Sanders in South Carolina @presidenthillary2016 … https://t.co/xVoITiCSOB,1,0.708456516,18.75883969,
Bernie Sanders,7.03959E+17,2/28/2016 3:05:54 PM +00:00,US Rep. Tulsi Gabbard announces her resignation as DNC vice chair to endorse Democratic candidate Bernie Sanders… https://t.co/hkLa3DhZRJ ϑ,1,0.701161742,8.268971385,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @lexi4prez: For everyone constantly asking how Bernie Sanders plans to pay for his proposals..... https://t.co/dwMNLYc3xd,1,0.683823407,-16.66351517,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @CarolineLFrench: @BernieSanders Join me in supporting Bernie Sanders via @actblue https://t.co/TSLXjlMR1Z #FeelTheBern @Women4Bernie ht…,1,0.664699078,-44.16425639,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @NBCDFW: Hawaii Rep.Tulsi Gabbard Endorses @BernieSanders and steps down as #DNC Vice Chair More --&gt; https://t.co/xqZTBTun3f https://t.c…,1,0.757910967,89.87422583,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @StopNuclearWar: Vote for Tulsi Gabbard, a Bernie Sanders Democrat and Congresswoman from Hawaii's 2nd District. @TulsiGabbard #FeeltheB…",1,0.634854853,-87.08018246,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,BRUTAL Meme Reveals Type Of Person Who Likely Supports Bernie Sanders https://t.co/nrCFIsBlKc,1,0.708690047,19.09465672,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton crushes Bernie Sanders in South Carolina: 5 takeaways https://t.co/QtFpH0FdiU #hillary #hillary2016 https://t.co/2tP5UirzfI,1,0.752263546,81.7532476,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @WPJohnWagner: The view from backstage at Bernie Sanders's rally in Grand Prairie, Texas https://t.co/U1QZ8111Ck",1,0.712643743,24.78006146,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/IPpuAFPT6e https://t.co/f0bHMpf5Mt https://t.co/hSsQkmGIOg,1,0.757703364,89.57569322,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/7xT9ygUPLT https://t.co/Df4xW4Unmb https://t.co/uOpueBEQ1c,1,0.750149667,78.71349485,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Bernie's Revolution Hits a Wall: ... not stop it) and forced the White House to withdraw a nominee for Treasur... https://t.co/Y8kYTMSax2,1,0.692560554,-4.099518109,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary https://t.co/uGmY4Mlm1n @TIME https://t.co/Yd2M6xQKXm,1,0.730811715,50.90556419,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @RBReich: I endorse Bernie Sanders for President of the United States. He’s leading a movement to reclaim America for the... https://t.c…,1,0.605018735,-129.9844518,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @Russian_Starr: Are you a BLACK millennial who is voting for Hillary Clinton over Bernie Sanders? If so, at me. I'm working a story.",1,0.658685803,-52.81133083,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary https://t.co/tCNrDfrlZI @TIME https://t.co/gfh4HcBAeN,1,0.738746464,62.31571517,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/NVifwTFkZC https://t.co/o622uP59LE https://t.co/Ad2PST6SaN,1,0.732588112,53.46001932,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @NBCDFW: Hawaii Rep.Tulsi Gabbard Endorses @BernieSanders and steps down as #DNC Vice Chair More --&gt; https://t.co/xqZTBTun3f https://t.c…,1,0.757910967,89.87422583,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/xYhqPyUsjF https://t.co/GyWcX0ZAiN https://t.co/vhKHuM6yue,1,0.750149667,78.71349485,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @CarolineLFrench: @BernieSanders Join me in supporting Bernie Sanders via @actblue https://t.co/TSLXjlMR1Z #FeelTheBern @Women4Bernie ht…,1,0.664699078,-44.16425639,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @ec_schneider: Hawaii Rep. Tulsi Gabbard said she’s leaving her post at DNC and endorsing Bernie Sanders: https://t.co/4CFlKxuZs8,1,0.693523049,-2.715451359,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Dem Rep Announces Her Resignation from the DNC and Support of Bernie Sanders on MTP https://t.co/hxZUKKFMq7 via @mediaite,1,0.687237084,-11.7546552,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @lauradrizzt: I'm tired of the media bias against Bernie Sanders.  You can't trust CNN or any of the television media. Thank goodness fo…,1,0.717769682,32.15115116,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,@TIME (https://t.co/DVOq8Pgs2m): Hillary Clinton Easily Wins South Carolina Democratic Primary. It is being shared 6.99K times per hour.,1,0.706349492,15.72894375,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"My Twitter feed is like a god damn funeral. Bernie Sanders was not our savior, buds. I doubt he would've been able to do much of anything",1,0.666461349,-41.63011485,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @CouncilmanRice: Democratic Rep. Tulsi Gabbard resigns from DNC, endorses Bernie Sanders. This is only the beginning. https://t.co/UganU…",1,0.758118391,90.1725013,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @CarolineLFrench: @BernieSanders Join me in supporting Bernie Sanders via @actblue https://t.co/TSLXjlMR1Z #FeelTheBern @Women4Bernie ht…,1,0.664699078,-44.16425639,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"Rep. Gabbard Endorses Bernie Sanders, resigns from DNC https://t.co/v0vQyN042X via @nbcnews #FeelTheBern",1,0.684800744,-15.2581063,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @NECN: Hawaii Rep. Gabbard endorses Bernie Sanders, steps down from DNC: https://t.co/iXzZGoSrBh",1,0.718856752,33.71435462,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:10 PM +00:00,RT @Mediaite: Dem Rep Announces Her Resignation from the DNC and Support of Bernie Sanders on MTP https://t.co/pzWSkwk7y9 https://t.co/sSte…,1,0.756246805,87.48116516,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,RT @unlitegg: i had a dream i met bernie sanders in an elevator so when i asked to take a pic donald trump tried getting in so i threw him …,1,0.6862638,-13.1542357,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,@MoveOn @DemAwakening BREAKING DNC vice-chair resigns and endorses Bernie Sanders #FeelTheBern https://t.co/iYUinviWHh,1,0.69352299,-2.71553707,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @CarolineLFrench: @BernieSanders Join me in supporting Bernie Sanders via @actblue https://t.co/TSLXjlMR1Z #FeelTheBern @Women4Bernie ht…,1,0.664699078,-44.16425639,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @RealCNicks: For all Bernie sanders supporters https://t.co/GPFLsEjMJB,1,0.693523049,-2.715451359,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @CarolineLFrench: @BernieSanders Join me in supporting Bernie Sanders via @actblue https://t.co/TSLXjlMR1Z #FeelTheBern @Women4Bernie ht…,1,0.664699078,-44.16425639,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @cloudgist: Today I went to a Bernie Sanders rally and was close enough for him to spit on me https://t.co/f7uh0DA9qG,1,0.648893595,-66.89250437,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @An0malyMusic: The movement is growing. Stopped by a few venues last night &amp; they both spun Bernie Sanders Trap Anthem 🙏🏼🚨🔥 https://t.co…,1,0.711716354,23.44647869,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,"Democratic Rep. Tulsi Gabbard resigns from DNC, endorses Bernie Sanders https://t.co/fHRtLyzhFZ",1,0.70210886,9.63092461,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,RT @NBCDFW: Hawaii Rep.Tulsi Gabbard Endorses @BernieSanders and steps down as #DNC Vice Chair More --&gt; https://t.co/xqZTBTun3f https://t.c…,1,0.757910967,89.87422583,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @davidmackau: The sad scene at the Sanders party in South Carolina https://t.co/o4LyRbMFhY https://t.co/9pruJGDnqf,1,0.732809603,53.77852266,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @CarolineLFrench: @BernieSanders Join me in supporting Bernie Sanders via @actblue https://t.co/TSLXjlMR1Z #FeelTheBern @Women4Bernie ht…,1,0.664699078,-44.16425639,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,RT @CarolineLFrench: @BernieSanders Join me in supporting Bernie Sanders via @actblue https://t.co/TSLXjlMR1Z #FeelTheBern @Women4Bernie ht…,1,0.664699078,-44.16425639,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/jerEDGtGLW https://t.co/wcys11EgIk https://t.co/YQeaRkaD0l,1,0.757703364,89.57569322,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:10 PM +00:00,Bernie Sanders called black people stupid. --&gt; https://t.co/RHhhTUBqUJ,1,0.684800744,-15.2581063,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"@BernieSanders @ShaunKing Democratic Rep. Tulsi Gabbard resigns from DNC, endorses Bernie Sanders https://t.co/Dq5ViSd76N Thank you!#NotMeUs",1,0.694063663,-1.938049487,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @RollingStone: WTF happened to Bernie Sanders in the South Carolina primary, explained https://t.co/WO9ud2Oke3",1,0.711716354,23.44647869,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/P6NQxbl0LA https://t.co/HkAdfLDO2X https://t.co/topS7E8cR4,1,0.726563096,44.79605973,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @jahnaberry: New link: Smart take from @timothypmurphy Why Hillary Clinton crushed Sanders in S.C. https://t.co/p0ZvQaJCrz https://t.co/…,1,0.75977385,92.55304811,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,When Bernie Sanders Thought Castro And The Sandinistas Could Teach America A Lesson,1,0.655819297,-56.93336069,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,RT @davidmackau: The sad scene at the Sanders party in South Carolina https://t.co/o4LyRbMFhY https://t.co/9pruJGDnqf,1,0.732809603,53.77852266,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Undocumented and Unafraid | Bernie Sanders https://t.co/qpzaD0HhzO via @YouTube,1,0.675946295,-27.99078329,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @GuerrillaDems: I'm a Cynic, and I Voted for Bernie Sanders https://t.co/PQkhc29bqh  #ImWithHer #Hillary2016 #Trump2016 https://t.co/vkn…",1,0.693282545,-3.061296624,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,DNC Vice Chair Resigns to Support Bernie Sanders https://t.co/5gcPZAV7PM,1,0.717941463,32.39817125,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,RT @ClarissaJeanneM: Thank you,1,0.728021264,46.892902,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @BigBoi: : Killer Mike Explains The Difference On How Bernie Sanders And Hillary Clinton| New Video https://t.co/Y7NivFGAVk #WSHH via @w…,1,0.738964736,62.6295901,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @Smooth_Orator: our choices for president.   hilary clinton.  bernie sanders.  donald trump.  marco rubio.   no. seriously. that's what …,1,0.655819297,-56.93336069,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,Why African Americans are on FIRE for Bernie Sanders https://t.co/7H0yS46DTM via @YouTube,1,0.666964054,-40.90722539,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @CarolineLFrench: @BernieSanders Join me in supporting Bernie Sanders via @actblue https://t.co/TSLXjlMR1Z #FeelTheBern @Women4Bernie ht…,1,0.664699078,-44.16425639,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @DopestOddFuture: REMEMBER KIDS HILLARY CLINTON IS THE DEVIL VOTE FOR BERNIE SANDERS !!!! #Bernie2016,1,0.673961103,-30.84548524,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @StopNuclearWar: Vote for Tulsi Gabbard, a Bernie Sanders Democrat and Congresswoman from Hawaii's 2nd District. @TulsiGabbard #FeeltheB…",1,0.634854853,-87.08018246,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @janeosanders: Thanks, @katiecouric! We should do this more often. If you missed it, watch it here: https://t.co/oBmrioPpSz https://t.co…",1,0.783523798,126.705418,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Visit my profile! Hillary Clinton looks to close Bernie Sanders out in March:  https://t.co/HZegUUsi1n,1,0.707521141,17.4137716,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"No offense to Bernie Sanders fans, but who the hell is Killer Mike and what sort of political experience does he... https://t.co/SaQJt6Edd3",1,0.663942397,-45.25236187,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,https://t.co/ep2TvnfOvO every Bernie Sanders supporter needs to watch and share this info ASA… https://t.co/8GwGnhNByD,1,0.753315985,83.26665276,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @NBCDFW: Hawaii Rep.Tulsi Gabbard Endorses @BernieSanders and steps down as #DNC Vice Chair More --&gt; https://t.co/xqZTBTun3f https://t.c…,1,0.757910967,89.87422583,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,https://t.co/RFEo16UDwO Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/QywsWHmY8T,1,0.724536061,41.88118842,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @PublicEd4Bernie: Bill Clinton's #Labor Secretary endorses @BernieSanders. What does that tell you about Hillary's labor policies?... ht…,1,0.681188643,-20.45229934,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @NBCPolitics: Congresswoman Endorses Bernie Sanders, Steps Down from DNC https://t.co/liun7NaUBH",1,0.718856752,33.71435462,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary https://t.co/9dO4CWO5Xq @TIME https://t.co/eFxa95kmwD,1,0.738746464,62.31571517,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"HEADLINES: DNC vice chair resigns, endorses Bernie Sanders https://t.co/t1iGkmw4a1",1,0.684556603,-15.60917996,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/9nGeNHbV3V https://t.co/iAoGELOs8I https://t.co/rCnQdE7RXV,1,0.753946006,84.17262165,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/D6OptQliy5 https://t.co/NxzQzdyrrG https://t.co/Sy4wqEPrWA,1,0.772339106,110.6218561,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @NBCNews: Congresswoman steps down from DNC, endorses Bernie Sanders https://t.co/Q2kJKFxkCb #Decision2016 https://t.co/aUbquOb4Te",1,0.746528447,73.50618798,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @NBCNews: Congresswoman steps down from DNC, endorses Bernie Sanders https://t.co/Q2kJKFxkCb #Decision2016 https://t.co/aUbquOb4Te",1,0.746528447,73.50618798,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:10 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary https://t.co/5HIeRl35Le @TIME,1,0.718856752,33.71435462,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"RT @StopNuclearWar: Vote for Tulsi Gabbard, a Bernie Sanders Democrat and Congresswoman from Hawaii's 2nd District. @TulsiGabbard #FeeltheB…",1,0.634854853,-87.08018246,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"Rep. Tulsi Gabbard Resigns From DNC Post, Endorses Bernie Sanders https://t.co/jkxJHLHdtI",1,0.70210886,9.63092461,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"DNC vice chair resigns, endorses Sanders https://t.co/yrkjB4amJd #msnbc #news https://t.co/sVr6IuAnrl",1,0.730811715,50.90556419,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/jRlkihgdKv https://t.co/PKzrncbxso https://t.co/qm4ruBNpyn,1,0.742440462,67.62767559,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @NBCDFW: Hawaii Rep.Tulsi Gabbard Endorses @BernieSanders and steps down as #DNC Vice Chair More --&gt; https://t.co/xqZTBTun3f https://t.c…,1,0.757910967,89.87422583,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/oC14dMTcIK https://t.co/Cu8T5VVhPB https://t.co/iDhRQWtua6,1,0.751841724,81.14666843,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @AdamsFlaFan: Hillary Clinton Crushes Bernie Sanders in South Carolina https://t.co/1u9Ln7AvLX via @motherjones,1,0.708456516,18.75883969,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @weknowwhatsbest: Discovery of Bernie Sanders' 1972 essay on rape fantasies has resulted in this morning's official endorsement of Berni…,1,0.725663304,43.50216131,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/BCErrtyiB8 https://t.co/z6lwphG0dJ https://t.co/sYCvR0ID8z,1,0.742440462,67.62767559,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,"Congresswoman Endorses Bernie Sanders, Steps Down From DNC https://t.co/GrAPxh3i6P via @nbcnews",1,0.671470821,-34.42650511,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:10 PM +00:00,"RT @NBCNews: Congresswoman steps down from DNC, endorses Bernie Sanders https://t.co/Q2kJKFxkCb #Decision2016 https://t.co/aUbquOb4Te",1,0.746528447,73.50618798,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/doChNdct3r https://t.co/gNBZgVaFKg https://t.co/oB2PJ4tjfZ,1,0.734577596,56.32089249,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"WTF Happened to Bernie Sanders in South Carolina, Explained https://t.co/VdA7fFc9XT via @rollingstone",1,0.681618333,-19.83440627,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @NESbot_OT: DNC Vice Chair Tulsi Gabbard resigns and endorses Bernie Sanders | https://t.co/IXZ7ezUAJn,1,0.7105546,21.77587892,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:08 PM +00:00,"RT @StopNuclearWar: Vote for Tulsi Gabbard, a Bernie Sanders Democrat and Congresswoman from Hawaii's 2nd District. @TulsiGabbard #FeeltheB…",1,0.634854853,-87.08018246,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Media Blackout As Thousands of Bernie Sanders Supporters March in 45 Cities https://t.co/ieJY2BNgcr,1,0.698071659,3.825438283,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"Utah activists rally, march in Salt Lake in support of Bernie Sanders https://t.co/7n2nR02Vua",1,0.695921838,0.7340016,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"Rep. Tulsi Gabbard Resigns From DNC Post, Endorses Bernie Sanders https://t.co/Q0rKt3Qsaa",1,0.70210886,9.63092461,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,"RT @mattyglesias: I believe I hailed him as offering ""the most realistic plan to boost wages and job creation"" https://t.co/6avqZLDz4A http…",1,0.694723725,-0.988882086,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @yungyote: Bernie Sanders intends to remix our boring national anthem into a filthy trap banger. Feel the Bern.,1,0.663942397,-45.25236187,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:12 PM +00:00,"RT @the_intercept: MSNBC, whose owner has lobbied for the TPP, cuts off @BernieSanders after he criticized the trade agreement. https://t.c…",1,0.666964054,-40.90722539,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,Hillary Clinton Easily Wins South Carolina Democratic Primary via https://t.co/w5FQhIKOex https://t.co/F3n09eGNzV https://t.co/9DpYIIF6nn,1,0.750149608,78.71340914,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @CarolineLFrench: @BernieSanders Join me in supporting Bernie Sanders via @actblue https://t.co/TSLXjlMR1Z #FeelTheBern @Women4Bernie ht…,1,0.664699078,-44.16425639,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @CarolineLFrench: @BernieSanders Join me in supporting Bernie Sanders via @actblue https://t.co/TSLXjlMR1Z #FeelTheBern @Women4Bernie ht…,1,0.664699078,-44.16425639,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,RT @weknowwhatsbest: Discovery of Bernie Sanders' 1972 essay on rape fantasies has resulted in this morning's official endorsement of Berni…,1,0.725663304,43.50216131,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:11 PM +00:00,"Democratic Rep. Tulsi Gabbard resigns from DNC, endorses Bernie Sanders https://t.co/9NQDm7hlIi",1,0.70210886,9.63092461,
Bernie Sanders,7.03972E+17,2/28/2016 3:58:10 PM +00:00,"RT @Libertea2012: RT: ""We are listening to the needs of the American People.""-Bernie Sanders #SouthCarolinaPrimary #BernieSanders #FeelTheB…",1,0.695203304,-0.299248628,
Donald Trump,7.03959E+17,2/28/2016 3:06:38 PM +00:00,RT @nytimes: Donald Trump retweets post likening him to Mussolini https://t.co/dgiPb95O7P https://t.co/DVsq4TqiLg,1,0.725888431,43.82589305,
Donald Trump,7.03959E+17,2/28/2016 3:06:39 PM +00:00,RT @marcuslemonis: Is Donald Trump confused between @KKR_Co and #kkk ? What research needs to be done? #gratefultobeamerican #Respect #alle…,1,0.643203557,-75.07476621,
Donald Trump,7.03959E+17,2/28/2016 3:06:39 PM +00:00,"GOP frontrunner Donald Trump refuses to disavow his endorsement from former KKK leader David Duke. America, 2016. https://t.co/N7dtiG9Bjg",1,0.699024379,5.195448373,
Donald Trump,7.03959E+17,2/28/2016 3:06:26 PM +00:00,They created him with their fuck Obama agenda https://t.co/xwzZvoRBS1,1,0.683823407,-16.66351517,
Donald Trump,7.03959E+17,2/28/2016 3:06:12 PM +00:00,"RT @JGreenDC: Donald Trump knew David Duke was a klansman in 2000, yet denies knowledge of him now. https://t.co/P3eMUj3lWP https://t.co/kJ…",1,0.706349492,15.72894375,
Donald Trump,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @Snowden: 2016: a choice between Donald Trump and Goldman Sachs.,1,0.648893595,-66.89250437,
Donald Trump,7.03959E+17,2/28/2016 3:06:06 PM +00:00,RT @LindaSuhler: More reasons why we DO love Donald Trump! #Trump2016 #SECPrimary #SuperTuesday #MakeAmericaGreatAgain https://t.co/bqvFALS…,1,0.722953022,39.60478088,
Donald Trump,7.03959E+17,2/28/2016 3:06:06 PM +00:00,"Chris Christie endorses Donald Trump, Trump tells Christie to 'get in the plane and go home' https://t.co/Xmb2xUQiuy",1,0.607179046,-126.8779299,
Donald Trump,7.03959E+17,2/28/2016 3:06:06 PM +00:00,Former Mexican President Fox: Donald Trump Reminds Me of Hitler - Little Green Footballs https://t.co/JdXbHcuSeF,1,0.671720326,-34.06771743,
Donald Trump,7.03959E+17,2/28/2016 3:06:06 PM +00:00,"RT @PatriotCorner: Trump Isn't Upset by the Obama Era, He's Always Been a Wannabe Mussolini: Jay -- you note that Donald Trump pr... https:…",1,0.672031999,-33.61953283,
Donald Trump,7.03959E+17,2/28/2016 3:06:06 PM +00:00,"Donald Trump knows what he is doing, though he does not believe in what he is saying. Who cares? A good number of Americans support it.",1,0.616045117,-114.1285392,
Donald Trump,7.03959E+17,2/28/2016 3:06:06 PM +00:00,RT @businessinsider: CNN anchor Jake Tapper asks Donald Trump 3 times if he would condemn David Duke and the KKK https://t.co/fzjDPljfvi,1,0.686993897,-12.10435747,
Donald Trump,7.03959E+17,2/28/2016 3:06:06 PM +00:00,John Kasich predicts Donald Trump will sweep Super Tuesday:  https://t.co/46OCjlwKl4,1,0.666964054,-40.90722539,
